user_id,date,amount,type,category,subcategory,payment_method,description
USER_001,2025-03-29,241500,expense,Food,restoran,cash,Pembayaran restoran
USER_001,2025-03-29,60000,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop
USER_001,2025-03-30,65000,expense,Entertainment,netflix,cash,Pembayaran netflix
USER_001,2025-03-31,188000,expense,Bills,air,cash,Pembayaran air
USER_001,2025-04-01,93500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_001,2025-04-02,44500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_001,2025-04-03,10000,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-04-03,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_001,2025-04-03,10000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_001,2025-04-04,32000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_001,2025-04-05,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_001,2025-04-05,10500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_001,2025-04-06,15000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_001,2025-04-07,181500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_001,2025-04-07,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_001,2025-04-08,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_001,2025-04-08,134500,expense,Shopping,skincare,debit,Pembayaran skincare
USER_001,2025-04-08,150500,expense,Food,restoran,cash,Pembayaran restoran
USER_001,2025-04-09,153500,expense,Shopping,minimarket,debit,Pembayaran minimarket
USER_001,2025-04-09,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-04-09,38000,expense,Others,donasi,cash,Pembayaran donasi
USER_001,2025-04-10,99000,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_001,2025-04-11,190000,expense,Entertainment,game,debit,Pembayaran game
USER_001,2025-04-11,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-04-12,14000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_001,2025-04-13,48500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_001,2025-04-14,15500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-04-14,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-04-14,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_001,2025-04-15,60000,expense,Entertainment,bioskop,cash,Pembayaran bioskop
USER_001,2025-04-15,13000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_001,2025-04-15,23500,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-04-15,93000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_001,2025-04-16,28000,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-04-16,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-04-16,110000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_001,2025-04-17,135500,expense,Food,fast food,cash,Pembayaran fast food
USER_001,2025-04-18,163000,expense,Entertainment,game,e-wallet,Pembayaran game
USER_001,2025-04-18,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_001,2025-04-18,59500,expense,Transport,bensin,cash,Pembayaran bensin
USER_001,2025-04-18,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-04-18,36500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_001,2025-04-19,12500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_001,2025-04-20,179000,expense,Entertainment,game,debit,Pembayaran game
USER_001,2025-04-20,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_001,2025-04-20,22000,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-04-21,26500,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-04-22,71500,expense,Food,fast food,debit,Pembayaran fast food
USER_001,2025-04-22,120000,expense,Entertainment,netflix,debit,Pembayaran netflix
USER_001,2025-04-22,966000,expense,Shopping,elektronik,cash,Pembayaran elektronik
USER_001,2025-04-22,33500,expense,Bills,internet,e-wallet,Pembayaran internet
USER_001,2025-04-23,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-04-23,191500,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_001,2025-04-24,10000,expense,Food,kopi,debit,Pembayaran kopi
USER_001,2025-04-25,183000,expense,Shopping,pakaian,debit,Pembayaran pakaian
USER_001,2025-04-25,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-04-25,14500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-04-25,110000,expense,Shopping,minimarket,debit,Pembayaran minimarket
USER_001,2025-04-25,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-04-25,90500,expense,Entertainment,game,e-wallet,Pembayaran game
USER_001,2025-04-26,20000,expense,Food,kopi,debit,Pembayaran kopi
USER_001,2025-04-26,159000,expense,Bills,listrik,e-wallet,Pembayaran listrik
USER_001,2025-04-26,106000,expense,Food,restoran,cash,Pembayaran restoran
USER_001,2025-04-27,84000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_001,2025-04-27,102000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_001,2025-04-28,10000,expense,Food,kopi,debit,Pembayaran kopi
USER_001,2025-04-28,39500,expense,Bills,internet,e-wallet,Pembayaran internet
USER_001,2025-04-28,22500,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-04-28,16000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_001,2025-04-29,55000,expense,Transport,bensin,cash,Pembayaran bensin
USER_001,2025-04-30,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-04-30,115500,expense,Bills,air,debit,Pembayaran air
USER_001,2025-05-01,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_001,2025-05-02,18500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-05-02,10000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_001,2025-05-02,137000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_001,2025-05-03,12500,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-05-03,251500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_001,2025-05-03,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-05-04,20500,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-05-04,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-05-05,18000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_001,2025-05-06,162000,expense,Bills,listrik,cash,Pembayaran listrik
USER_001,2025-05-07,41000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_001,2025-05-08,14500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_001,2025-05-08,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-05-08,26000,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-05-08,80000,expense,Entertainment,spotify,e-wallet,Pembayaran spotify
USER_001,2025-05-08,34000,expense,Bills,internet,debit,Pembayaran internet
USER_001,2025-05-09,106500,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_001,2025-05-09,120500,expense,Entertainment,game,e-wallet,Pembayaran game
USER_001,2025-05-10,21500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-05-10,146000,expense,Food,fast food,debit,Pembayaran fast food
USER_001,2025-05-10,15500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_001,2025-05-10,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_001,2025-05-11,103500,expense,Bills,air,debit,Pembayaran air
USER_001,2025-05-11,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_001,2025-05-12,27000,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-05-13,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-05-14,28500,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-05-15,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_001,2025-05-15,115500,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_001,2025-05-16,10500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_001,2025-05-17,28000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_001,2025-05-18,24500,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-05-18,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-05-19,26500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-05-20,14500,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-05-21,20000,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-05-22,24500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-05-23,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_001,2025-05-23,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-05-23,80000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_001,2025-05-23,23000,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-05-24,152000,expense,Shopping,skincare,debit,Pembayaran skincare
USER_001,2025-05-24,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_001,2025-05-25,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-05-25,13000,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-05-25,30500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_001,2025-05-26,137000,expense,Entertainment,game,debit,Pembayaran game
USER_001,2025-05-26,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-05-27,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_001,2025-05-27,23500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_001,2025-05-28,40500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_001,2025-05-29,31500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_001,2025-05-30,15500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-05-30,197000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_001,2025-05-30,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_001,2025-05-31,13000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_001,2025-06-01,120000,expense,Entertainment,bioskop,cash,Pembayaran bioskop
USER_001,2025-06-01,30000,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-06-02,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-06-02,19500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-06-03,24500,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-06-03,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-06-04,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_001,2025-06-04,76000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_001,2025-06-04,17500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_001,2025-06-04,10000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_001,2025-06-04,63000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_001,2025-06-05,194000,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_001,2025-06-05,16500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_001,2025-06-05,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_001,2025-06-06,17000,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-06-06,161000,expense,Food,restoran,cash,Pembayaran restoran
USER_001,2025-06-07,18500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_001,2025-06-08,28000,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-06-08,118500,expense,Shopping,minimarket,debit,Pembayaran minimarket
USER_001,2025-06-09,108500,expense,Entertainment,game,e-wallet,Pembayaran game
USER_001,2025-06-10,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-06-10,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_001,2025-06-10,11500,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-06-10,65000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_001,2025-06-11,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_001,2025-06-12,152000,expense,Shopping,skincare,debit,Pembayaran skincare
USER_001,2025-06-13,10000,expense,Transport,parkir,cash,Pembayaran parkir
USER_001,2025-06-13,45500,expense,Bills,internet,cash,Pembayaran internet
USER_001,2025-06-14,16000,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-06-15,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-06-15,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-06-15,41000,expense,Others,donasi,cash,Pembayaran donasi
USER_001,2025-06-15,159500,expense,Food,fast food,debit,Pembayaran fast food
USER_001,2025-06-15,13500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-06-15,124000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_001,2025-06-15,110000,expense,Bills,air,e-wallet,Pembayaran air
USER_001,2025-06-16,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_001,2025-06-16,14500,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-06-17,27500,expense,Others,donasi,cash,Pembayaran donasi
USER_001,2025-06-18,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-06-18,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_001,2025-06-18,165000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_001,2025-06-18,86000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_001,2025-06-19,120000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_001,2025-06-19,24500,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-06-19,104000,expense,Food,fast food,debit,Pembayaran fast food
USER_001,2025-06-20,14500,expense,Food,warung,debit,Pembayaran warung
USER_001,2025-06-20,56500,expense,Entertainment,game,cash,Pembayaran game
USER_001,2025-06-21,47000,expense,Others,donasi,debit,Pembayaran donasi
USER_001,2025-06-21,14500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_001,2025-06-22,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-06-22,24000,expense,Food,warung,cash,Pembayaran warung
USER_001,2025-06-22,60000,expense,Transport,bensin,debit,Pembayaran bensin
USER_001,2025-06-23,80000,expense,Entertainment,spotify,debit,Pembayaran spotify
USER_001,2025-06-23,17000,expense,Food,warung,e-wallet,Pembayaran warung
USER_001,2025-06-23,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_001,2025-06-24,27500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_001,2025-06-25,38500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_001,2025-06-25,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_001,2025-06-26,31500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_001,2025-06-27,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_001,2025-06-27,21000,expense,Transport,ojek online,debit,Pembayaran ojek online
